,total_points_prev,current_gw,assists,big_chances_created,clean_sheets,clearances_blocks_interceptions,dribbles,errors_leading_to_goal,ict_index,key_passes,penalties_missed,penalties_saved,position_number,total_points,prediction
318,1,37,0,0,0,0,0,0,0,0,0,0,2,0,0.162499085
319,0,6,0,0,0,5.8,0,0,2.005,0.05,0,0,2,1.35,1.586120248
320,0,7,0,0,0,4.25,0,0,1.46,0,0,0,2,0.9,1.171352148
321,0,8,0,0,0,2.25,0,0,0.77,0,0,0,2,0.45,0.629277587
322,0,9,0,0,0,1.1,0,0,0.4,0,0,0,2,0.25,0.332469791
323,0,10,0,0,0,0.5,0,0,0.18,0,0,0,2,0.1,0.164225459
324,0,11,0,0,0,0.1,0,0,0.03,0,0,0,2,0,0.125058204
325,0,12,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
326,1,13,0,0,0,0,0,0,0,0,0,0,2,0,0.125058204
327,1,14,0,0,0,4,0,0,0.96,0,0,0,2,0.4,0.962025762
328,1,15,0,0,0,5.8,0,0,1.4,0,0,0,2,0.7,1.357666969
329,6,16,0,0,0,6.4,0,0,1.67,0,0,0,2,0.85,1.879635811
330,0,17,0,0,0.4,6.95,0,0,2.015,0,0,0,2,2.95,2.267298222
331,1,18,0,0,0.3,4.35,0,0,1.28,0,0,0,2,2.1,1.576680064
332,2,19,0,0,0.15,7.3,0,0,1.95,0,0,0,2,1.45,2.058148861
333,-1,20,0,0,0.1,6.15,0,0,2.08,0,0,0,2,1.75,1.763332486
334,5,21,0,0,0.05,6,0.4,0,2.26,0.4,0,0,2,0.65,2.103066444
335,2,22,0.4,0,0,6.65,0.7,0,3.905,0.7,0,0,2,2.1,3.117981911
336,11,23,0.3,0,0,4.9,0.45,0,3.46,0.45,0,0,2,2.4,3.196014166
337,0,24,0.55,0.4,0.4,4.9,0.25,0,4.165,0.65,0,0,2,5.75,3.813395023
338,0,25,0.4,0.3,0.3,3.15,0.15,0,2.75,0.45,0,0,2,4.05,2.49175024
339,0,26,0.2,0.15,0.15,1.45,0.05,0,1.36,0.2,0,0,2,2.1,1.258024216
340,6,27,0.1,0.1,0.1,0.7,0,0,0.665,0.1,0,0,2,1.2,1.073501945
341,1,28,0.05,0.05,0.45,3.5,0,0,1.28,0.05,0,0,2,2.95,1.762137413
342,2,29,0,0,0.3,3.2,0,0,1.31,0,0,0,2,2.2,1.573685169
343,5,30,0,0,0.15,3.8,0,0,1.235,0,0,0,2,2,1.580359459
344,6,31,0,0,0.5,4.6,0,0,2.43,0.4,0,0,2,3.35,2.741994381
345,1,32,0,0,0.75,4.85,0,0,2.3,0.3,0,0,2,4.6,2.73374939
346,0,33,0,0,0.45,7.65,0.4,0,3.755,0.15,0,0,2,3.2,3.358055115
347,0,34,0,0,0.25,5.1,0.3,0,2.565,0.1,0,0,2,1.8,2.211708784
348,8,35,0,0,0.15,2.55,0.15,0,1.295,0.05,0,0,2,1,1.699662447
349,0,36,0,0,0.05,2.25,0.1,0,4.06,0,0,0,2,3.6,2.489325762
350,1,37,0,0,0,3.6,0.45,0,3.47,0,0,0,2,2.45,2.313649178
351,3,6,0,0,0,0.4,0.75,0,6.02,1.6,0,0,3,4.9,3.309782505
352,10,7,0,0,0.4,1,0.85,0,6.21,1.85,0,0,3,4.6,4.46841383
353,0,8,0,0,0.7,0.7,0.55,0,7.38,1.55,0,0,3,6.6,5.04902935
354,12,9,0,0,0.45,0.35,0.3,0,4.895,0.95,0,0,3,4.55,3.909705162
355,2,10,0.4,0.8,0.25,0.2,0.95,0,8.17,2.1,0,0,3,7.1,5.423616886
356,2,11,0.3,0.6,0.15,0.5,0.65,0,6.45,1.8,0,0,3,5.55,4.127242565
357,1,12,0.15,0.3,0.05,0.3,0.7,0,6.34,2.55,0,0,3,3.7,3.47467947
358,0,13,0.1,0.2,0,0.15,1.7,0,5.805,2.55,0,0,3,2.5,2.991454601
359,0,14,0.05,0.1,0,0.1,1.15,0,3.405,1.5,0,0,3,1.4,1.586499453
360,0,15,0,0,0,0.05,0.55,0,1.535,0.75,0,0,3,0.45,0.644286036
361,0,16,0,0,0,0,0.35,0,0.815,0.4,0,0,3,0.2,0.324496925
362,1,17,0,0,0,0,0.15,0,0.22,0.1,0,0,3,0.05,0.137556821
363,5,18,0,0,0,0,0,0,1.68,0.8,0,0,3,0.4,1.009679914
364,1,19,0.4,0,0,0,0.4,0,2.58,0.6,0,0,3,2.3,1.609891176
365,0,20,0.3,0,0,0,0.3,0,2.42,0.7,0,0,3,2.05,1.356536865
366,0,21,0.15,0,0,0,0.15,0,1.515,0.5,0,0,3,1.15,0.793966889
367,0,22,0.1,0,0,0,0.1,0,0.84,0.25,0,0,3,0.7,0.448397934
368,0,23,0.05,0,0,0,0.05,0,0.365,0.1,0,0,3,0.35,0.187761515
369,3,24,0,0,0,0,0,0,0.1,0.05,0,0,3,0.05,0.211594641
370,0,25,0,0,0.4,0,0,0,2.2,0.8,0,0,3,1.2,1.515864134
371,0,26,0,0,0.3,0,0,0,1.65,0.6,0,0,3,0.9,1.132839084
372,1,27,0,0,0.15,0,0,0,0.825,0.3,0,0,3,0.45,0.622164071
373,12,28,0,0,0.1,0,0,0,1.43,0.6,0,0,3,0.7,1.525794983
374,1,29,0.4,0.4,0.05,0.4,0.4,0,6.895,2,0,0,3,5.25,4.100991726
375,3,30,0.3,0.3,0,0.7,0.7,0,5.08,1.35,0,0,3,4.15,3.074557304
376,3,31,0.15,0.15,0.4,1.25,0.45,0,5.265,2.3,0,0,3,3.4,3.478028774
377,2,32,0.1,0.1,0.7,0.85,0.25,0,6.055,2.45,0,0,3,3.5,4.217689514
378,1,33,0.05,0.05,0.45,0.85,0.15,0,4.11,1.4,0,0,3,2.85,2.702599049
379,6,34,0,0,0.25,0.55,0.05,0,4.375,1.5,0,0,3,1.8,2.772345543
380,2,35,0,0,0.15,0.25,1.2,0,7.56,1.8,0,0,3,3.45,4.304418564
381,0,36,0,0,0.05,0.1,1.3,0,6.89,1.8,0,0,3,3.1,3.610541105
382,2,37,0,0,0,0.05,0.75,0,3.965,1.1,0,0,3,1.7,2.0332129
383,9,6,0,0,0.4,1.05,1.5,0,7.415,2.35,0,0,3,2.25,5.082161903
384,3,7,0.8,0.4,0.7,0.55,0.9,0,7.755,2.2,0,0,3,5.05,6.167467594
385,10,8,0.6,0.3,0.85,0.35,0.5,0,5.43,1.4,0,0,3,4.65,5.266393661
386,1,9,0.7,0.15,0.55,0.15,0.2,0,6.16,1.1,0,0,3,6.65,4.784986496
387,1,10,0.5,0.1,0.3,0,0.05,0,4.035,0.6,0,0,3,4.9,2.962554932
388,1,11,0.25,0.05,0.15,0,0,0,1.98,0.25,0,0,3,2.95,1.424339771
389,4,12,0.1,0,0.05,0,0,0,1.07,0.1,0,0,3,2,0.903818846
390,1,13,0.45,0,0,0.4,0,0,2.58,0.45,0,0,3,2.65,1.686342001
391,7,14,0.3,0,0,0.3,0,0,2.305,0.7,0,0,3,1.9,1.749835491
392,1,15,0.95,0,0,0.15,0,0,4.645,1.25,0,0,3,3.85,3.145007372
393,0,16,0.7,0,0,0.1,0,0,4.36,1.25,0,0,3,3.1,2.671154737
394,0,17,0.35,0,0,0.05,0,0,2.49,0.75,0,0,3,1.65,1.407114148
395,0,18,0.2,0,0,0,0,0,1.325,0.4,0,0,3,0.9,0.740729213
396,1,19,0.1,0,0,0,0,0,0.685,0.2,0,0,3,0.45,0.430091709
397,2,20,0,0,0,0,0.4,0,0.495,0.05,0,0,3,0.45,0.365299314
398,6,21,0,0,0,0.4,0.7,0,2.47,0,0,0,3,1.1,1.729394436
399,1,22,0,0,0,0.3,0.45,0,3.865,0,0,0,3,3.15,2.123716831
400,3,23,0,0,0,0.15,0.25,0,4.275,0.8,0,0,3,2.6,2.283191204
401,1,24,0,0,0.4,0.5,0.15,0,5.245,1,0,0,3,2.65,3.303671837
402,1,25,0,0.4,0.3,0.35,0.05,0,5.48,1,0,0,3,2.15,3.376670837
403,0,26,0,0.3,0.15,0.15,0,0,3.405,0.65,0,0,3,1.55,1.920455456
404,3,27,0,0.15,0.1,0.1,0,0,1.77,0.35,0,0,3,0.8,1.211332083
405,0,28,0,0.1,0.45,0.05,0,0,1.505,0.15,0,0,3,1.6,1.380345821
406,8,29,0,0.05,0.3,0,0,0,0.755,0.05,0,0,3,1.05,1.306203365
407,3,30,0,0,0.55,0.4,0.4,0,3.125,0.4,0,0,3,3.7,2.546795368
408,11,31,0,0,0.8,0.7,0.3,0,3.83,0.3,0,0,3,3.9,3.821227551
409,1,32,0,0,0.9,0.45,0.15,0,5.295,0.15,0,0,3,6.65,4.216759682
410,3,33,0,0,0.55,0.65,0.9,0,5.82,0.5,0,0,3,4.95,4.131812572
411,0,34,0,0,0.7,0.85,0.65,0,6.975,1.15,0,0,3,3.85,4.77112484
412,0,35,0,0,0.45,0.5,0.3,0,4.345,0.75,0,0,3,2.3,2.801994085
413,0,36,0,0,0.2,0.25,0.2,0,2.22,0.4,0,0,3,1.1,1.387501001
414,0,37,0,0,0.1,0.15,0.1,0,1.135,0.25,0,0,3,0.35,0.697937965
415,1,6,0.15,0.35,0,0.3,0.25,0,1.44,0.35,0,0,3,1.3,0.924979925
416,4,7,0.1,0.2,0,0.15,0.15,0,1.685,0.6,0,0,3,1.15,1.10897243
417,2,8,0.45,0.05,0,0.4,0.05,0,1.67,0.35,0,0,3,2.1,1.293426514
418,2,9,0.3,0,0,1.1,1.6,0,2.04,0.15,0,0,3,2.15,1.535317659
419,2,10,0.15,0,0,1.55,2.4,0,4.425,0.9,0,0,3,2.1,2.68738842
420,4,11,0.1,0,0,1.8,1.9,0,3.955,0.65,0,0,3,2.15,2.501457691
421,1,12,0.45,0,0,1.15,1.95,0,4.02,0.7,0,0,3,2.9,2.614338636
422,2,13,0.3,0,0,0.6,2.05,0,3.96,0.5,0,0,3,2.2,2.485590696
423,1,14,0.15,0,0,0.3,1.15,0,4.71,0.65,0,0,3,2,2.624222994
424,2,15,0.1,0,0,0.5,0.55,0,4.795,0.4,0,0,3,1.65,2.707820654
425,1,16,0.05,0,0,0.3,1.1,0,3.945,0.2,0,0,3,1.7,2.182653189
426,2,17,0,0,0,0.15,1.1,0,2.87,0.5,0,0,3,1.4,1.565523148
427,6,18,0,0,0,0.5,1.4,0,2.42,0.35,0,0,3,1.6,1.664954185
428,1,19,0,0,0,0.35,0.95,0,4.605,0.55,0,0,3,3.4,2.421400785
429,5,20,0,0,0,0.15,0.5,0,3.36,0.4,0,0,3,2.7,2.016875505
430,6,21,0.4,0.4,0,0.5,1.45,0,4.585,1,0,0,3,3.45,3.13458252
431,2,22,0.7,1.5,0,0.35,1.8,0,6.53,1.9,0,0,3,4.75,4.503891468
432,1,23,0.45,1.05,0,0.55,3.05,0,6.035,2.05,0,0,3,3.75,3.868425846
433,1,24,0.25,0.55,0,0.4,2.1,0,4.08,1.65,0,0,3,2.45,2.336251497
434,2,25,0.15,0.35,0,0.2,1.5,0,4.06,1.4,0,0,3,1.85,2.238841057
435,8,26,0.05,0.15,0,0.5,1.7,0.4,2.635,0.8,0,0,3,1.75,1.958773851
436,6,27,0,0,0.4,0.75,1.8,0.3,5.405,0.75,0,0,3,4.15,3.881373644
437,1,28,0.4,0,0.7,0.85,1.4,0.15,6.855,1.65,0,0,3,5.25,5.09687233
438,2,29,0.3,0,0.45,0.95,0.85,0.1,5.225,1.5,0,0,3,3.65,3.669627428
439,1,30,0.15,0.4,0.25,1.4,1.65,0.05,6.27,1.65,0,0,3,2.9,3.979329109
440,3,31,0.1,0.3,0.15,1.3,1.5,0,4.405,1.1,0,0,3,2.15,2.810130835
441,1,32,0.05,0.15,0.45,0.75,0.8,0,2.795,0.55,0,0,3,2.2,2.199695349
442,3,33,0,0.1,0.3,0.4,1.25,0,2.225,0.25,0,0,3,1.7,1.827180266
443,1,34,0,0.45,0.55,0.2,1.25,0,8.665,2.9,0,0,3,2.15,5.391693115
444,2,35,0,0.3,0.4,0.05,1.85,0,7.555,2.1,0,0,3,1.8,4.671301365
445,1,36,0,0.15,0.2,0,1.25,0,5.02,1.05,0,0,3,1.8,2.852529287
446,1,37,0,0.1,0.1,0.4,0.65,0,6.1,1.1,0,0,3,1.5,3.329704762
447,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
448,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
449,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
450,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
451,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
452,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
453,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
454,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
455,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
456,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
457,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
458,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
459,1,18,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
460,0,19,0,0,0,0,0.4,0,1.88,0,0,0,3,0.4,0.972771525
461,0,20,0,0,0,0,0.3,0,1.41,0,0,0,3,0.3,0.721668124
462,0,21,0,0,0,0,0.15,0,0.705,0,0,0,3,0.15,0.34412396
463,0,22,0,0,0,0,0.1,0,0.47,0,0,0,3,0.1,0.219461307
464,1,23,0,0,0,0,0.05,0,0.235,0,0,0,3,0.05,0.163909078
465,1,24,0,0,0,0.4,0,0,0.68,0.4,0,0,3,0.4,0.347112775
466,0,25,0,0,0,2.3,0,0,1.91,0.3,0,0,3,0.7,1.124958158
467,1,26,0,0,0,1.65,0,0,1.305,0.15,0,0,3,0.45,0.84468472
468,0,27,0,0,0,0.85,0,0,0.975,0.1,0,0,3,0.65,0.546001017
469,0,28,0,0,0,0.55,0,0,0.645,0.05,0,0,3,0.45,0.3569175
470,0,29,0,0,0,0.25,0,0,0.28,0,0,0,3,0.2,0.165050134
471,0,30,0,0,0,0,0,0,0.07,0,0,0,3,0.1,0.125058204
472,1,31,0,0,0,0,0,0,0.035,0,0,0,3,0.05,0.125058204
473,1,32,0,0,0,0.4,0,0,0.28,0,0,0,3,0.4,0.232887447
474,0,33,0,0,0,1.1,0,0,0.97,0.4,0,0,3,0.7,0.514330149
475,2,34,0,0,0,0.75,0,0,0.675,0.3,0,0,3,0.45,0.47910586
476,0,35,0,0,0,0.8,0.4,0,1.195,0.15,0,0,3,1.05,0.680099845
477,0,36,0,0,0,0.55,0.3,0,0.855,0.1,0,0,3,0.75,0.485592008
478,0,37,0,0,0,0.25,0.15,0,0.41,0.05,0,0,3,0.35,0.230443329
479,3,6,0.3,0,0,3.2,0.15,0,6.45,1.55,0,0,3,5.15,3.960024834
480,3,7,0.15,0,0.4,3.55,0.5,0,4.92,0.9,0,0,3,4.7,3.663384438
481,2,8,0.1,0,0.7,3.5,0.75,0,5.385,1.3,0,0,3,3.95,4.237188816
482,1,9,0.05,0,0.45,4.55,0.45,0,4.915,0.85,0,0,3,3.25,3.619581699
483,7,10,0,0,0.25,4.45,0.25,0,4.83,1.15,0,0,3,2.2,3.49215436
484,2,11,0,0,0.15,3.8,0.15,0,5.01,0.8,0,0,3,3.85,3.143013954
485,2,12,0,0,0.05,3.45,0.05,0,5.825,0.8,0,0,3,3.4,3.447283268
486,2,13,0,0,0,2.85,0,0.4,4.74,0.5,0,0,3,2.65,2.778503656
487,4,14,0,0,0,3.95,0,0.3,4.335,0.65,0,0,3,2.45,2.752411366
488,0,15,0.4,0,0,3.75,0,0.15,5.615,1.6,0,0,3,3.05,3.379716873
489,2,16,0.3,0,0,2.15,0,0.1,3.5,1.1,0,0,3,1.8,2.150263071
490,2,17,0.15,0.8,0.4,3.95,0,0.05,4.52,1.35,0,0,3,1.7,3.461513042
491,2,18,0.1,0.6,0.3,3.5,0,0,4.565,1.35,0,0,3,1.9,3.185043573
492,2,19,0.05,0.3,0.15,3.4,0,0,3.47,0.75,0,0,3,1.9,2.378182888
493,1,20,0,0.2,0.1,3.4,0,0,4.035,1.15,0,0,3,1.9,2.401803255
494,10,21,0,0.1,0.05,3.25,0,0,3.87,1.2,0,0,3,1.6,2.786642551
495,1,22,0,0.4,0,3.85,0,0,8.725,1.85,0,0,3,4.9,5.008930206
496,3,23,0,0.3,0,3.25,0,0.4,6.69,1.65,0,0,3,3.85,3.873673439
497,0,24,0,0.15,0.4,5,0.4,0.3,5.405,1.75,0,0,3,3.2,3.637921095
498,0,25,0,0.1,0.3,3.35,0.3,0.15,3.455,1.1,0,0,3,2.1,2.326450348
499,0,26,0,0.05,0.15,1.65,0.15,0.1,1.69,0.55,0,0,3,1.05,1.130885482
500,3,27,0,0,0.1,0.9,0.1,0.05,0.55,0.25,0,0,3,0.35,0.633479118
501,0,28,0,0,0.45,2.4,0.45,0,2.115,0.9,0,0,3,1.35,1.75322628
502,1,29,0,0,0.3,1.5,0.3,0,1.41,0.6,0,0,3,0.9,1.218267322
503,11,30,0,0,0.15,1.15,0.15,0,1.385,0.7,0,0,3,0.85,1.591752768
504,0,31,0,0,0.5,1.6,0.1,0,4.34,1.3,0,0,3,5,2.830878496
505,0,32,0,0,0.35,1,0.05,0,3.01,0.85,0,0,3,3.6,1.963639736
506,3,33,0,0,0.15,0.4,0,0,1.43,0.4,0,0,3,1.75,1.090752125
507,0,34,0,0,0.5,1.85,0,0,3.845,1.05,0,0,3,2.35,2.644319296
508,4,35,0,0,0.35,1.3,0,0,2.61,0.7,0,0,3,1.45,2.072357178
509,2,36,0.4,0.4,0.15,1,0.4,0.4,4.655,1.5,0,0,3,2.05,3.029245853
510,1,37,0.3,0.3,0.1,2.3,0.3,0.3,4.2,1.1,0,0,3,2.3,2.74041605
511,0,6,0.1,0.1,0,0.35,0.2,0,3.63,0.6,0,0,3,2.3,1.870165825
512,0,7,0.05,0.05,0,0.2,0.1,0,1.99,0.25,0,0,3,1.25,1.009378314
513,2,8,0,0,0,0.05,0,0,0.63,0,0,0,3,0.35,0.405282915
514,2,9,0,0,0,0,0.4,0,2.37,0,0,0,3,0.95,1.340153933
515,0,10,0,0,0,0.8,0.7,0,2.435,0,0,0,3,1.45,1.332400799
516,2,11,0,0,0,0.6,0.45,0,1.335,0,0,0,3,0.9,0.853154302
517,8,12,0,0,0,1.1,0.25,0,2.44,0.8,0,0,3,1.3,1.697037816
518,2,13,0,0,0,0.8,0.15,0,3.395,0.6,0,0,3,4.1,1.824616551
519,1,14,0,0,0,0.4,0.45,0,6.875,1.1,0,0,3,3.6,3.599283218
520,1,15,0,0,0,0.2,0.3,0,6.555,1.6,0,0,3,2.4,3.278381824
521,1,16,0,0,0,0.5,0.15,0,5.125,1.4,0,0,3,1.9,2.486416817
522,14,17,0,0,0,0.3,0.5,0,4.165,1.2,0,0,3,1.45,2.862564325
523,0,18,0,0,0,1.75,0.75,0,7.92,1.15,0,0,3,6.25,4.310154915
524,0,19,0,0,0,1.3,0.45,0,5.125,0.65,0,0,3,4.5,2.667945147
525,0,20,0,0,0,0.65,0.25,0,2.515,0.3,0,0,3,2.25,1.296038508
526,0,21,0,0,0,0.4,0.15,0,1.525,0.15,0,0,3,1.45,0.778907776
527,0,22,0,0,0,0.2,0.05,0,0.695,0.05,0,0,3,0.7,0.340420306
528,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
529,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
530,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
531,3,26,0,0,0,0,0,0,0,0,0,0,3,0,0.164788887
532,14,27,0,0.4,0.4,0.4,0.8,0,1.76,0.4,0,0,3,1.2,2.424917936
533,16,28,0.4,0.7,0.7,0.3,1,0,5.44,0.7,0,0,3,6.5,5.284244537
534,1,29,1.1,0.85,0.45,0.15,0.6,0,9.55,2.05,0,0,3,11.05,6.930492401
535,0,30,0.75,0.55,0.25,1.3,1.55,0,7.855,1.85,0,0,3,7.6,5.333798409
536,1,31,0.4,0.3,0.15,0.95,1.1,0,4.565,1.05,0,0,3,4.25,2.962455273
537,2,32,0.25,0.15,0.05,0.45,0.5,0,3.335,0.6,0,0,3,2.85,2.112030029
538,3,33,0.1,0.05,0,0.7,1.5,0,2.785,0.7,0,0,3,2,1.726494431
539,0,34,0,0.4,0.4,1.25,1.05,0,4.7,0.75,0,0,3,2,3.099085331
540,1,35,0,0.3,0.3,0.75,0.45,0,3.155,0.45,0,0,3,1.3,2.182460546
541,2,36,0,0.15,0.15,0.4,0.7,0,2.685,0.25,0,0,3,1.1,1.787430882
542,2,37,0,0.1,0.1,1.85,0.85,0,2.285,0.15,0,0,3,1.5,1.657339811
543,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
544,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
545,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
546,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
547,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
548,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
549,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
550,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
551,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
552,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
553,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
554,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
555,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
556,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
557,0,20,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
558,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
559,0,22,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
560,0,23,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
561,0,24,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
562,0,25,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
563,0,26,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
564,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
565,0,28,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
566,0,29,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
567,0,30,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
568,0,31,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
569,0,32,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
570,0,33,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
571,0,34,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
572,0,35,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
573,0,36,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
574,0,37,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
575,0,6,0,0,0,0.1,0.1,0,0.105,0.05,0,0,3,0.05,0.125058204
576,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
577,0,8,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
578,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
579,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
580,0,11,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
581,0,12,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
582,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
583,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
584,0,15,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
585,0,16,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
586,1,17,0,0,0,0,0,0,0,0,0,0,3,0,0.125058204
587,2,18,0,0,0,1.2,0,0,0.36,0,0,0,3,0.4,0.380443037
588,1,19,0,0,0,0.9,0.4,0,2.71,0,0,0,3,1.1,1.550340652
589,8,20,0,0,0,0.85,0.3,0,2.285,0,0,0,3,1.15,1.771783113
590,2,21,0,0,0,0.6,0.15,0,5.005,0.4,0,0,3,3.9,2.709562063
591,2,22,0,0,0,0.3,1.3,0,4.275,0.3,0,0,3,3.6,2.372763872
592,1,23,0,0,0,1.3,1.75,0,2.785,0.15,0,0,3,2.8,1.664351821
593,0,24,0,0,0,2.15,1.05,0,1.995,0.1,0,0,3,2.15,1.238305926
594,0,25,0,0,0,1.35,0.6,0,1.12,0.05,0,0,3,1.2,0.695682526
595,6,26,0,0,0,0.75,0.35,0,0.355,0,0,0,3,0.45,0.626864552
596,0,27,0.4,0.4,0,2.05,1.7,0,3.28,1.2,0,0,3,2.6,2.121389389
597,0,28,0.3,0.3,0,1.35,1.2,0,2.39,0.9,0,0,3,1.85,1.527846098
598,0,29,0.15,0.15,0,0.6,0.6,0,1.17,0.45,0,0,3,0.9,0.731234789
599,3,30,0.1,0.1,0,0.4,0.4,0,0.78,0.3,0,0,3,0.6,0.674426198
600,3,31,0.05,0.05,0.4,3,0.6,0,2.03,0.55,0,0,3,1.5,2.019273758
601,2,32,0,0,0.7,2.5,0.3,0,1.63,0.3,0,0,3,2.1,2.094471216
602,1,33,0,0,0.45,3.35,0.55,0,2.235,0.15,0,0,3,2.15,2.130661011
603,1,34,0,0,0.25,2.75,0.4,0,2.03,0.1,0,0,3,1.75,1.702337265
604,2,35,0,0,0.15,2.7,1,0,2.28,0.05,0,0,3,1.45,1.798841
605,-2,36,0,0,0.05,1.6,1.1,0,1.96,0,0,0,3,1.6,1.153194547
606,0,37,0,0,0,1.2,0.65,0,1.125,0,0,0,3,0.15,0.718873382
607,1,6,0,0,0,0,0,0,1.795,0.4,0,0,4,1.9,0.787534952
608,1,7,0,0,0,0.4,0,0,2.045,0.3,0,0,4,1.65,0.977949739
609,5,8,0,0,0,0.3,0,0,1.745,0.55,0,0,4,1.35,1.019535422
610,0,9,0.4,0,0,0.55,0,0,3.375,1.6,0,0,4,2.6,1.685652852
611,1,10,0.3,0,0,0.4,0,0,2.365,1.1,0,0,4,1.8,1.228249192
612,1,11,0.15,0,0,0.2,0.8,0,1.335,0.55,0,0,4,1.3,0.698148966
613,0,12,0.1,0,0,0.1,0.6,0,0.935,0.35,0,0,4,1.25,0.406819314
614,0,13,0.05,0,0,0.05,0.3,0,0.465,0.15,0,0,4,0.7,0.146107197
615,0,14,0,0,0,0,0.2,0,0.085,0,0,0,4,0.25,0.125058204
616,0,15,0,0,0,0,0.1,0,0.05,0,0,0,4,0.15,0.125058204
617,0,16,0,0,0,0,0,0,0.015,0,0,0,4,0.05,0.125058204
618,0,17,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
619,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
620,0,19,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
621,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
622,0,21,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
623,0,22,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
624,0,23,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
625,0,24,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
626,0,25,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
627,0,26,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
628,0,27,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
629,0,28,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
630,0,29,0,0,0,0,0,0,0,0,0,0,4,0,0.125058204
