,total_points_prev,assists,big_chances_created,clean_sheets,clearances_blocks_interceptions,dribbles,errors_leading_to_goal,ict_index,key_passes,penalties_missed,penalties_saved,total_points
2124,1,0,0.3,0.15,7.9,0.1,0,3.085,0.6,0,0,2.2
2125,1,0,0.15,0.1,7.25,0.05,0,2.445,0.3,0,0,1.8
2126,0,0,0.1,0.05,6.35,0,0,2.58,0.2,0,0,1.4
2127,6,0,0.05,0,4.85,0,0,2.085,0.1,0,0,0.7
2128,1,0.4,0,0,4,0,0,2.44,0.4,0,0,2.8
2129,2,0.3,0,0,4.8,0,0,2.855,0.7,0,0,2.3
2130,1,0.15,0,0,4.8,0,0,2.345,0.45,0,0,2.1
2131,1,0.1,0,0,2.9,0,0,1.455,0.25,0,0,1.75
2132,0,0.05,0,0,4.2,0,0,2.035,0.55,0,0,1.35
2133,0,0,0,0,6.4,0.4,0,1.865,0.35,0,0,0.7
2134,1,0,0,0,4.35,0.3,0,1.17,0.15,0,0,0.35
2135,0,0,0,0,4.75,0.15,0,0.99,0.1,0,0,0.55
2136,1,0,0,0,7.2,0.1,0,1.85,0.45,0,0,0.35
2137,1,0,0,0,4.45,0.05,0,1.165,0.3,0,0,0.55
2138,0,0,0,0,3.75,0,0,1.565,0.55,0,0,0.8
2139,2,0,0,0,3.7,0,0,1.82,0.4,0,0,0.5
2140,2,0,0,0,3.2,0.4,0,2.99,1,0,0,1.05
2141,1,0,0,0,4.95,0.3,0,2.96,0.7,0,0,1.55
2142,3,0,0,0,7.75,0.15,0,2.895,0.35,0,0,1.35
2143,0,0.4,0,0,6.55,0.1,0.4,3.305,0.6,0,0,2
2144,0,0.3,0,0,3.8,0.05,0.3,2.05,0.4,0,0,1.35
2145,0,0.15,0,0,2.1,0,0.15,0.975,0.15,0,0,0.65
2146,0,0.1,0,0,0.95,0,0.1,0.52,0.1,0,0,0.35
2147,0,0.05,0,0,0.2,0,0.05,0.19,0.05,0,0,0.15
2148,1,0,0,0,0,0,0,0,0,0,0,0
2149,1,0,0,0,0.8,0,0,0.16,0,0,0,0.4
2150,6,0,0,0,5.4,0,0,1.24,0,0,0,0.7
2151,1,0,0,0.4,8.7,0,0,2.66,0,0,0,2.85
2152,2,0,0,0.3,8.4,0,0,2.54,0,0,0,2.45
2153,2,0,0,0.15,7.2,0,0,2.25,0,0,0,2.15
2154,1,0,0,0.1,7.95,0,0,3.205,0,0,0,2.2
2155,0,0,0,0.05,7.95,0,0,2.91,0,0,0,1.7
2156,6,0,0,0,8.2,0,0.4,1.97,0,0,0,0.85
2157,1,0,0,0.1,8.2,0,0,2.15,0.15,0,0,1.85
2158,2,0,0,0.05,9.9,0,0,2.815,0.1,0,0,1.4
2159,2,0,0,0,10.85,0,0,2.785,0.05,0,0,1.5
2160,1,0,0,0,8.05,0,0,2.07,0,0,0,1.75
2161,0,0,0,0,8.2,0,0,2.695,0,0,0,1.45
2162,0,0,0,0,5.1,0,0,1.735,0,0,0,0.85
2163,0,0,0,0,4.75,0,0,1.445,0,0,0,0.45
2164,0,0,0,0,2.9,0,0,0.91,0,0,0,0.2
2165,7,0,0,0,1.35,0,0,0.425,0,0,0,0.05
2166,1,0,0,0.4,6.2,0,0,1.2,0,0,0,2.8
2167,3,0,0,0.3,9.7,0,0,1.74,0,0,0,2.5
2168,1,0.4,0.4,0.15,8.8,0,0,2.97,0.4,0,0,2.55
2169,1,0.3,0.3,0.1,7.45,0,0,3.27,0.7,0,0,2.15
2170,0,0.15,0.15,0.05,7.75,0,0,2.28,0.45,0,0,1.6
2171,1,0.1,0.1,0,4.5,0,0,1.265,0.25,0,0,0.8
2172,1,0.05,0.05,0,4.85,0,0,1.695,0.55,0,0,0.8
2173,2,0,0,0,5.55,0,0,2.005,0.35,0,0,0.85
2174,10,0,0,0,8.05,0,0,1.975,0.15,0,0,1.3
2175,-1,0.4,0.4,0.4,8,0,0,2.955,0.5,0,0,4.85
2176,1,0.3,0.7,0.3,6.05,0,0,2.97,0.75,0,0,3.05
2177,0,0.15,0.45,0.15,5.85,0,0,2.12,0.45,0,0,1.85
2178,0,0.1,0.25,0.1,3.55,0,0,1.205,0.25,0,0,1.25
2179,1,0.05,0.15,0.05,1.55,0,0,0.615,0.15,0,0,0.55
2180,1,0,0.05,0,0.75,0,0,0.225,0.05,0,0,0.45
2181,0,0,0,0,3.5,0,0,1.05,0,0,0,0.75
2182,1,0,0,0,4,0,0,1.35,0,0,0,0.45
2183,0,0,0,0,3.2,0,0,0.905,0,0,0,0.65
2184,1,0,0,0,2,0,0,0.535,0,0,0,0.45
2185,1,0,0,0,3.1,0,0,0.625,0,0,0,0.6
2186,1,0,0,0,3.5,0,0,0.695,0,0,0,0.8
2187,-1,0,0,0,5.65,0,0,2.4,0,0,0,0.9
2188,1,0,0,0,3.8,0,0,1.715,0,0,0,0.15
2189,0,0,0,0,2.35,0.15,0,1.145,0.3,0,0,0.6
2190,0,0,0,0,1.2,0.1,0,0.66,0.2,0,0,0.3
2191,0,0,0,0,0.5,0.05,0,0.3,0.1,0,0,0.1
2192,2,0.7,1.2,0.45,0.65,3.45,0,7.38,2.25,0,0,4.65
2193,1,0.45,0.7,0.25,0.45,2.1,0,6.12,1.65,0,0,3.7
2194,5,0.25,0.75,0.15,1.8,3.5,0,5.79,1.4,0,0,2.6
2195,9,0.55,0.5,0.05,1.3,3.9,0,5.47,1.6,0,0,3.45
2196,6,0.35,0.2,0,0.65,3.85,0,7.805,1.3,0,0,5.7
2197,0,0.55,0.5,0.4,0.8,3.6,0,8.96,1.55,0,0,6.05
2198,2,0.4,0.35,0.3,0.5,2.6,0,5.785,1,0,0,3.7
2199,2,0.2,0.55,0.15,0.15,2.55,0,7.745,1.3,0,0,2.85
2200,2,0.1,0.4,0.1,0.5,2.75,0,7.18,1.65,0,0,2.45
2201,0,0.05,0.2,0.05,1.95,2.8,0,4.22,1,0,0,2
2202,0,0,0.1,0,1.35,1.7,0,2.255,0.5,0,0,1.1
2203,0,0,0.05,0,0.7,0.9,0,1.235,0.3,0,0,0.6
2204,0,0,0,0,0.45,0.45,0,0.355,0.1,0,0,0.3
2205,0,0,0,0,0.2,0.15,0,0.05,0,0,0,0.1
2206,1,0.95,0,0,2.55,1.1,0,9.28,3.45,0,0,5.3
2207,1,0.7,0,0,1.9,1.05,0,11.435,5.45,0,0,4
2208,2,0.35,0,0,2.3,1.45,0,9.055,4.4,0,0,2.5
2209,0,0.2,0.4,0,2.2,0.8,0,7.285,3.15,0,0,2.15
2210,1,0.1,0.3,0,1.25,0.4,0,4.405,1.9,0,0,1.25
2211,1,0,0.15,0,0.65,0.65,0,2.31,0.9,0,0,0.85
2212,2,0,0.1,0,0.75,0.4,0,2.78,0.7,0,0,0.95
2213,1,0,0.05,0,0.4,1.75,0,4.47,1.2,0,0,1.35
2214,6,0,0,0,0.95,1.7,0,3.91,1.15,0,0,1.25
2215,1,0.4,0.4,0.4,1.5,1.35,0,5.065,1.5,0,0,3.15
2216,0,0.3,0.3,0.3,1.35,1.65,0,7.17,1.4,0,0,2.6
2217,2,0.15,0.15,0.15,0.8,1.05,0,4.495,0.8,0,0,1.4
2218,1,0.1,0.1,0.1,0.85,0.45,0,2.645,0.4,0,0,1.6
2219,2,0.05,0.05,0.05,2.5,0.65,0,3.75,1.4,0,0,1.4
2220,2,0,0,0,2.1,0.8,0,3.885,1.75,0,0,1.45
2221,2,0,0,0,3.55,0.45,0,3.62,1.05,0,0,1.75
2222,2,0,0,0,2.5,0.25,0,3.475,1,0,0,1.9
2223,3,0,0,0,3.65,0.95,0,4.425,1.45,0,0,1.95
2224,1,0,0,0.4,3.25,0.65,0,3.83,0.85,0,0,2.4
2225,1,0,0,0.3,2.6,0.3,0,5.315,1.2,0,0,1.9
2226,3,0,0,0.15,2.3,0.2,0,5.06,1.65,0,0,1.45
2227,3,0,0,0.5,2.6,0.9,0,5.235,1.4,0,0,2.05
2228,3,0,0,0.75,2.3,1,0,6.09,1.6,0,0,2.5
2229,2,0,0,0.85,2.15,0.6,0,4.305,1.05,0,0,2.7
2230,2,0,0.4,0.55,1.7,0.35,0,3.07,0.9,0,0,2.5
2231,3,0,0.3,0.3,1.35,0.6,0,3.305,0.95,0,0,2.3
2232,2,0,0.15,0.55,2.35,0.35,0,3.27,0.55,0,0,2.55
2233,7,0,0.1,0.35,1.95,0.55,0,2.73,0.25,0,0,2.35
2234,2,0.4,0.45,0.15,2.25,0.8,0,4.725,0.95,0,0,4.15
2235,2,0.3,0.3,0.1,2.7,1.3,0,4.565,1.05,0,0,3.6
2236,2,0.15,0.15,0.05,2.45,1.25,0,4.955,1.8,0,0,2.8
2237,5,0.1,0.1,0,2.2,0.75,0.8,3.175,1.25,0,0,2.5
2238,0,0.3,0.3,0,1.45,4.15,0,8.925,0.95,0,0,4.7
2239,2,0.15,0.15,0,0.9,2.6,0,5.475,0.5,0,0,2.55
2240,2,0.1,0.1,0,1.3,3.6,0,5.11,0.25,0,0,2.35
2241,6,0.05,0.05,0,1.3,2.45,0,4.1,0.5,0,0,2.2
2242,5,0.4,0.4,0,1.5,4.35,0,9.045,2.3,0,0,3.4
2243,5,0.7,0.3,0,1.35,4.2,0,10.44,2.45,0,0,4.3
2244,6,0.85,0.55,0,1.2,4,0,10.5,2.25,0,0,4.7
2245,10,0.95,0.8,0,1.5,4.45,0,11.155,2.25,0,0,5.35
2246,3,1,0.5,0,2.15,4.4,0,9.735,1.35,0,0,7.35
2247,16,0.6,0.25,0.4,2.15,2.5,0,6.425,1,0,0,5.85
2248,2,1.1,0.55,0.3,1.3,2.5,0,9.69,1.8,0,0,9.65
2249,2,0.75,0.35,0.15,0.7,3.95,0,6.83,1.15,0,0,7.35
2250,1,0.35,0.15,0.1,1.55,3.65,0,3.885,0.55,0,0,4.6
2251,2,0.2,0.1,0.05,1.8,3.3,0,3.575,0.75,0,0,3.05
2252,9,0.1,0.05,0,1.85,4.1,0,3.275,0.45,0,0,2.4
2253,0,0,0,0,1.2,2.95,0,4.105,0.15,0,0,4.65
2254,0,0,0,0,0.65,1.5,0,2.73,0.1,0,0,3.2
2255,3,0,0,0,0.3,0.8,0,1.405,0.05,0,0,1.6
2256,1,0,0,0.4,0.5,1.95,0,3.14,0.4,0,0,2.2
2257,1,0,0.4,0.3,0.3,2.45,0,5.045,1.1,0,0,1.75
2258,3,0,0.3,0.15,0.15,1.9,0,3.265,0.75,0,0,1.15
2259,8,0,0.15,0.5,0.9,3.95,0,3.82,0.8,0,0,1.95
2260,3,0,0.1,0.75,1.05,4.35,0,5.075,0.55,0,0,4.5
2261,11,0,0.45,0.85,0.6,5.3,0,4.54,0.65,0,0,4.2
2262,2,0.4,0.7,0.55,0.35,5.45,0,7.23,0.8,0,0,6.85
2263,11,0.3,0.45,0.3,0.6,3.7,0,6,0.5,0,0,5.5
2264,2,0.95,0.65,0.55,1.15,5.15,0,7.68,1.85,0,0,7.35
2265,2,0.7,0.45,0.35,0.75,4.6,0,7.365,1.75,0,0,5.65
2266,1,0.35,0.2,0.15,0.8,3.65,0,4.545,0.95,0,0,3.8
2267,1,0.2,0.1,0.1,1.35,3.8,0,3.78,0.95,0,0,2.5
2268,2,0.1,0.05,0.05,0.85,5.95,0,5.845,1,0,0,1.75
2269,8,0,0,0,0.8,5.75,0,4.185,0.5,0,0,1.55
2270,0,0,0,0,0.05,0,0,0.215,0.1,0,0,0.1
2271,8,0,0,0.4,3.5,0.4,0,0.86,0,0,0,1.9
2272,2,0,0,0.3,4.45,0.3,0.4,2.54,0,0,0,4.45
2273,1,0,0,0.15,2.95,0.15,0.3,2.715,0.4,0,0,3.85
2274,2,0,0,0.1,3.95,0.1,0.15,1.895,0.3,0,0,2.6
2275,2,0,0,0.05,4.55,0.05,0.1,2.79,0.95,0,0,2.35
2276,1,0,0,0,3.5,0,0.05,2.605,1.1,0,0,2.15
2277,0,0,0,0,1.95,0,0,1.385,0.65,0,0,1.5
2278,0,0,0,0,1.1,0,0,0.74,0.35,0,0,0.85
2279,6,0,0,0,0.45,0,0,0.4,0.2,0,0,0.45
2280,2,0.4,0,0.4,0.9,0,0,1.135,0.45,0,0,2.6
2281,1,0.3,0,0.3,1.4,0.4,0,1.22,0.3,0,0,2.65
2282,2,0.15,0,0.15,1.3,0.7,0,1.56,0.55,0,0,1.9
2283,0,0.1,0,0.1,2.8,0.45,0,1.735,0.4,0,0,2
2284,0,0.05,0,0.05,1.95,0.25,0,1.065,0.2,0,0,1.25
2285,2,0,0,0,0.95,0.15,0,0.52,0.1,0,0,0.5
2286,1,0,0,0,2.95,0.05,0,1.595,0.05,0,0,1.05
2287,1,0,0,0,4.05,0,0,1.795,0,0,0,1.1
2288,1,0,0,0,3.6,0,0,1.355,0,0,0,1
2289,2,0,0,0,2.25,0,0,0.96,0,0,0,1.05
2290,0,0,0,0,1.65,0,0.4,0.955,0,0,0,1.45
2291,0,0,0,0,0.85,0,0.3,0.515,0,0,0,0.9
2292,0,0,0,0,0.3,0,0.15,0.22,0,0,0,0.45
2293,0,0,0,0,0.1,0,0.1,0.115,0,0,0,0.25
2294,0,0,0,0,0.05,0,0.05,0.05,0,0,0,0.1
2295,12,0,0,0,4.55,0.85,0,5.01,0,0,0,4.1
2296,2,0.4,0,0,4.4,0.95,0,7.47,1.2,0,0,7.7
2297,2,0.3,0,0,4.55,0.6,0,5.36,0.9,0,0,5.9
2298,2,0.15,0,0,3.65,0.7,0,4.015,0.85,0,0,4.1
2299,15,0.1,0,0,2.05,0.45,0,3.44,1,0,0,3.3
2300,1,0.05,0,0,1.35,0.6,0,6.38,0.6,0,0,7.7
2301,2,0,0.4,0,0.75,0.8,0,6.225,1.45,0,0,5.5
2302,5,0,0.3,0,1.85,1.3,0,4.505,1.05,0,0,3.65
2303,2,0.4,0.55,0,1.7,0.85,0,4.195,0.9,0,0,4.35
2304,1,0.3,0.4,0.4,3.75,0.85,0,4.025,0.6,0,0,3.45
2305,8,0.15,0.2,0.3,3.45,0.55,0,2.31,0.3,0,0,2
2306,2,0.1,0.1,0.15,3.55,0.65,0,4.24,0.1,0,0,4.4
2307,0,0.05,0.05,0.1,2.25,0.4,0,3.41,0.05,0,0,3.8
2308,0,0,0,0.05,1.15,0.2,0,1.74,0,0,0,2
2309,0,0,0,0,0.5,0.1,0,0.97,0,0,0,1.15
2310,2,0,0,0,0.2,0.05,0,0.505,0,0,0,0.6
2311,2,0,0,0,0,0,0,0.14,0,0,0,0.9
2312,3,0,0,0,0.8,0.4,0,1.78,0.8,0,0,1.4
2313,2,0,0,0.4,1,0.3,0,2.44,1.4,0,0,2.1
2314,2,0,0,0.3,1.4,0.15,0,2.105,0.9,0,0,2.2
2315,0,0,0,0.15,1.75,0.1,0,2.19,0.5,0,0,2.15
2316,1,0,0,0.1,1.1,0.45,0,1.58,0.3,0,0,1.3
2317,0,0,0,0.05,0.95,0.3,0,0.97,0.1,0,0,1.05
2318,0,0,0,0,0.6,0.15,0,0.52,0,0,0,0.6
2319,0,0,0,0,0.25,0.1,0,0.235,0,0,0,0.25
2320,1,0,0,0,0.1,0.05,0,0.075,0,0,0,0.1
2321,1,0,0,0,0.85,0,0,0.265,0,0,0,0.45
2322,0,0,0,0,0.6,0,0,0.18,0,0,0,0.7
2323,3,0,0,0,0.3,0,0,0.09,0,0,0,0.45
2324,2,0,0,0.4,0.6,0,0,1.3,0,0,0,1.45
2325,2,0,0,0.3,1.6,0,0,2.48,0.4,0,0,1.85
2326,4,0,0,0.15,1.05,0.8,0,2.645,0.7,0,0,1.9
2327,0,0,0,0,0,0,0,0.18,0.1,0,0,0.1
2328,0,0,0,0,0,0,0,0.09,0.05,0,0,0.05
2329,1,0,0,0,0,0,0,0,0,0,0,0
2330,1,0,0,0,0.4,0,0,0.12,0,0,0,0.4
2331,1,0,0,0,0.7,0,0,0.41,0,0,0,0.7
2332,0,0,0,0,0.45,0,0,0.365,0,0,0,0.85
2333,0,0,0,0,0.25,0,0,0.21,0,0,0,0.55
2334,0,0,0,0,0.15,0,0,0.125,0,0,0,0.3
2335,0,0,0,0,0.05,0,0,0.06,0,0,0,0.15
2336,0,0,0,0,0,0,0,0.01,0,0,0,0.05
2337,4,0,0.05,0.15,0.35,0.65,0,1.875,0.6,0,0,1.3
2338,1,0.4,0,0.05,0.15,0.4,0,2.17,0.65,0,0,2.3
2339,0,0.3,0,0,0.1,0.15,0,1.465,0.45,0,0,1.9
2340,1,0.15,0,0,0.05,0.1,0,0.64,0.2,0,0,1.05
2341,2,0.1,0,0,0,0.05,0,1.02,0.1,0,0,1
2342,0,0.05,0,0,0.4,0,0,0.835,0.05,0,0,1.4
2343,1,0,0,0,0.3,0,0,0.38,0,0,0,0.8
2344,0,0,0,0,0.15,0,0,0.35,0,0,0,0.8
2345,0,0,0,0,0.1,0,0,0.215,0,0,0,0.55
2346,0,0,0,0,0.05,0,0,0.065,0,0,0,0.25
2347,2,0,0,0,0,0,0,0.03,0,0,0,0.1
2348,0,0,0,0,0.8,0.4,0,0.255,0,0,0,0.85
2349,0,0,0,0,0.6,0.3,0,0.18,0,0,0,0.6
2350,1,0,0,0,0.3,0.15,0,0.09,0,0,0,0.3
2351,0,0,0,0,0.6,0.1,0,0.26,0,0,0,0.6
2352,1,0,0,0,0.4,0.05,0,0.18,0,0,0,0.4
2353,1,0,0,0,0.15,0,0,0.235,0,0,0,0.55
2354,0,0,0,0,0.1,0,0,1.21,0.4,0,0,0.8
2355,0,0,0,0,0.05,0,0,0.865,0.3,0,0,0.5
2356,0,0,0,0,0,0,0,0.43,0.15,0,0,0.25
2357,0,0,0,0,0,0,0,0.28,0.1,0,0,0.15
2358,0,0,0,0,0,0,0,0.13,0.05,0,0,0.05
2359,1,0,0,0,0,0,0,0,0,0,0,0
2360,0,0,0,0,0,0,0,0.08,0,0,0,0.4
2361,1,0,0,0,0.65,0,0,1.23,0.35,0.15,0,1.39E-17
2362,1,0,0,0,0.35,0,0,4.095,0.2,0.1,0,0.35
2363,1,0,0,0,0.45,0,0,2.935,0.1,0.05,0,0.65
2364,10,0,0,0,1.5,0,0,2.72,0.4,0,0,0.85
2365,1,0,0,0,3.05,1.2,0,10.6,1.5,0,0,4.55
2366,2,0,0,0,5.25,1.3,0,9.595,1.85,0,0,3.7
2367,2,0,0,0,5.9,1.95,0,7.365,1.55,0,0,2.75
2368,1,0,0,0,6.05,1.35,0,5.28,0.95,0,0,2.6
2369,0,0,0.4,0,5.35,1.1,0.4,5.335,1.7,0,0,1.9
2370,0,0,0.3,0,3.1,0.65,0.3,2.89,1.1,0,0,0.85
2371,2,0,0.15,0,1.5,0.3,0.55,1.345,0.5,0,0,0.45
2372,2,0,0.1,0,3.5,0.1,0.4,2.415,1.1,0,0,1
2373,8,0,0.05,0,3.1,0.05,0.2,2.485,0.75,0,0,1.45
2374,2,0,0,0,4.05,0,0.1,4.345,0.7,0,0,4.1
2375,2,0,0,0,4,0,0.05,5.12,0.9,0,0,3.7
2376,2,0,0,0,5.15,0.4,0,5.335,0.55,0,0,2.9
2377,3,0,0,0,3.65,0.3,0,4.86,0.65,0,0,2.6
2378,3,0,0,0.4,3.15,0.55,0,4.015,0.85,0,0,2.7
2379,1,0,0,0.7,2.7,0.8,0,3.075,0.9,0,0,2.7
2380,1,0,0,0.45,1.5,0.5,0,3.155,1.35,0,0,2.05
2381,5,0,0,0.25,1.05,0.25,0,1.99,0.9,0,0,1.55
2382,6,0.4,0,0.55,1.45,0.15,0,4.82,1.25,0,0,2.9
2383,6,0.7,0.8,0.75,2.05,0.05,0,5.99,1.65,0,0,4.3
2384,2,0.85,0.6,0.85,1.7,0.4,0,5.2,1.4,0,0,5.1
2385,1,0.55,0.3,0.55,5,0.3,0,4.55,1.2,0,0,4.05
2386,8,0.3,1,0.3,3.55,0.15,0,3.38,1.55,0,0,2.75
2387,9,0.15,0.7,0.55,2.95,0.9,0,4.78,1.35,0,0,4.7
2388,5,0.05,0.3,0.35,2.35,1.05,0,7.005,1.55,0,0,6.65
2389,1,0.4,0.6,0.15,2.05,0.6,0,6.18,1.4,0,0,6.1
2390,0,0.3,0.4,0.1,1.45,0.35,0,3.755,0.8,0,0,4.1
2391,0,0.15,0.15,0.05,0.85,0.2,0,2.115,0.4,0,0,2.35
2392,2,0.1,0.1,0,0.4,0.05,0,0.975,0.2,0,0,1.1
2393,1,0,0,0,0,0,0,0,0,0,0,0
2394,1,0,0,0,0,0,0,0.12,0,0,0,0.4
2395,1,0,0,0,0,0,0,0.25,0,0,0,0.7
2396,0,0,0,0,0,0,0,0.285,0,0,0,0.85
2397,0,0,0,0,0,0,0,0.18,0,0,0,0.55
2398,0,0,0,0,0,0,0,0.1,0,0,0,0.3
2399,0,0,0,0,0,0,0,0.05,0,0,0,0.15
2400,0,0,0,0,0,0,0,0.015,0,0,0,0.05
2401,1,0,0,0,0,0,0,0,0,0,0,0
2402,0,0,0,0,0,0,0,0.92,0,0,0,0.4
2403,0,0,0,0,0,0,0,0.69,0,0,0,0.3
2404,0,0,0,0,0,0,0,0.345,0,0,0,0.15
2405,0,0,0,0,0,0,0,0.23,0,0,0,0.1
2406,0,0,0,0,0,0,0,0.115,0,0,0,0.05
2407,1,0,0,0,0,0,0,0,0,0,0,0
2408,0,0,0,0,0,0.4,0,0.12,0,0,0,0.4
2409,1,0,0,0,0,0.3,0,0.09,0,0,0,0.3
2410,0,0,0,0,0,0.15,0,1.405,0.4,0,0,0.55
2411,0,0,0,0,0,0.1,0,1.05,0.3,0,0,0.4
2412,0,0,0,0,0,0.05,0,0.525,0.15,0,0,0.2
2413,0,0,0,0,0,0,0,0.34,0.1,0,0,0.1
2414,0,0,0,0,0,0,0,0.17,0.05,0,0,0.05
2415,2,0.4,0,0.4,2.8,2.8,0,9.01,1.65,0,0,6.7
2416,1,0.3,0,0.3,2.55,3,0,6.425,1,0,0,5.55
2417,2,0.15,0,0.15,2.25,2.6,0,5.03,0.45,0,0,3.4
2418,2,0.1,0.4,0.1,1.4,2.35,0,6.25,1.45,0,0,2.9
2419,1,0.05,0.3,0.05,1.5,2.2,0,6.855,2.2,0,0,2.45
2420,6,0,0.15,0,1.7,1.25,0,4.11,1.35,0,0,1.5
2421,1,0.4,0.1,0,1,3.4,0,4.955,1.55,0,0,3.25
2422,0,0.3,0.05,0,0.9,2.4,0,3.445,1.05,0,0,2.65
2423,3,0.15,0,0,1,1.15,0,2.14,0.45,0,0,1.4
2424,1,0.1,0,0.4,0.55,0.7,0,1.91,0.6,0,0,2
2425,0,0.05,0,0.3,0.65,0.35,0,2.7,1.2,0,0,1.7
2426,1,0,0,0.15,0.45,0,0,1.605,0.75,0,0,0.8
2427,8,0,0,0.1,0.2,0.4,0,0.915,0.4,0,0,0.85
2428,2,0.4,0.4,0.05,1.7,1.5,0,3.06,1.05,0,0,3.75
2429,1,0.3,0.3,0,3.25,1.45,0,3.875,1.1,0,0,3.4
2430,2,0.15,0.15,0,2.5,1.25,0,2.365,0.6,0,0,2.3
2431,1,0.1,0.5,0,2.65,0.8,0,2.52,0.75,0,0,2.25
2432,3,0.05,0.35,0,1.75,0.8,0,1.815,0.5,0,0,1.75
2433,1,0.4,0.55,0,0.8,0.85,0,2.715,0.6,0,0,2
2434,2,0.3,0.8,0,0.35,1.3,0,3.92,0.8,0,0,1.7
2435,3,0.15,0.5,0,1.35,0.85,0,4.335,1.3,0,0,1.75
2436,11,0.1,0.25,0.4,2.1,0.85,0,4.595,1.65,0,0,2.3
2437,3,0.05,0.15,0.7,1.35,2.55,0,8.38,1.05,0,0,5.85
2438,1,0,0.05,0.85,1.15,2.95,0,7.515,1.35,0,0,5.2
2439,8,0,0,0.55,2.75,2.15,0,5.435,1.3,0,0,3.35
2440,14,0.4,0.4,0.3,3.4,1.7,0,8.485,2.3,0,0,5.2
2441,5,0.7,0.3,0.55,2.85,2.6,0,11.435,3.15,0,0,9
2442,2,0.85,0.55,0.35,2.15,2.8,0,11.72,3.6,0,0,7.65
2443,2,0.55,0.4,0.15,4.45,2.85,0,8.145,2.25,0,0,5.25
2444,2,0.3,0.2,0.1,2.95,2.2,0,6.145,2,0,0,3.95
2445,1,0.15,0.1,0.05,1.4,2.05,0,6.675,2.4,0,0,2.9
2446,3,0.05,0.05,0,1.25,1.2,0,4.595,1.8,0,0,1.75
2447,1,0,0,0,0,0,0,0,0,0,0,0
2448,1,0,0,0,0,0,0,0.48,0,0,0,0.4
2449,0,0,0,0,0,0,0,0.48,0,0,0,0.7
2450,0,0,0,0,0,0,0,0.27,0,0,0,0.45
2451,0,0,0,0,0,0,0,0.165,0,0,0,0.25
2452,0,0,0,0,0,0,0,0.09,0,0,0,0.15
2453,5,0,0,0,0,0,0,0.015,0,0,0,0.05
2454,1,0,0,0,0,0.4,0,3.64,0.4,0,0,2
2455,1,0,0,0,0,0.3,0,2.73,0.3,0,0,1.9
2456,1,0,0,0,0,0.15,0,1.365,0.15,0,0,1.45
2457,1,0,0,0,0,0.1,0,0.95,0.1,0,0,1.35
2458,1,0,0,0,0,0.05,0,0.565,0.05,0,0,1.2
2459,0,0,0,0,0.8,0,0,0.635,0,0,0,1
2460,0,0,0,0,0.6,0,0,0.46,0,0,0,0.6
2461,0,0,0,0,0.3,0,0,0.235,0,0,0,0.3
2462,0,0,0,0,0.2,0,0,0.15,0,0,0,0.15
2463,0,0,0,0,0.1,0,0,0.07,0,0,0,0.05
2464,1,0,0,0,0,0,0,0,0,0,0,0
2465,1,0,0,0,0,0,0,0.08,0,0,0,0.4
2466,1,0,0,0,0.4,0,0,0.14,0,0,0,0.7
2467,0,0,0,0,0.3,0,0,1.05,0,0,0,0.85
2468,0,0,0,0,0.15,0,0,0.77,0,0,0,0.55
2469,1,0,0,0,0.8,0.15,0,0.715,0,0,0,0.6
2470,0,0,0,0,0.4,0.1,0,0.605,0,0,0,0.7
2471,1,0,0,0,0.05,0.05,0,0.28,0,0,0,0.4
2472,0,0,0,0,0,0,0,1.49,0,0,0,0.55
2473,0,0,0,0,0,0,0,1.11,0,0,0,0.4
2474,5,0,0,0,0,0,0,0.555,0,0,0,0.2
2475,4,0,0,0,0.4,0,0,2.71,0,0,0,2.1
2476,1,0,0,0,1.5,0,0,4.145,0,0,0,3.15
2477,0,0,0,0,1.45,0.8,0,3.535,0,0,0,2.35
2478,0,0,0,0,0.85,0.6,0,2.165,0,0,0,1.4
2479,0,0,0,0,0.5,0.3,0,1.22,0,0,0,0.8
2480,0,0,0,0,0.25,0.2,0,0.525,0,0,0,0.3
2481,0,0,0,0,0.05,0.1,0,0.125,0,0,0,0.05
2482,7,0,0,0,0,0,0,0,0,0,0,0
2483,0,0,0,0.4,0,0,0,0.88,0,0,0,2.8
2484,0,0,0,0.3,0,0,0,0.66,0,0,0,2.1
2485,0,0,0,0.15,0,0,0,0.33,0,0,0,1.05
2486,0,0,0,0.1,0,0,0,0.22,0,0,0,0.7
2487,0,0,0,0.05,0,0,0,0.11,0,0,0,0.35
2488,1,0,0,0,0,0,0,0,0,0,0,0
2489,12,0,0,0,0,0,0,0.36,0,0,0,0.4
2490,1,0.4,0,0.4,0.4,0,0,1.99,0.4,0,0,5.1
2491,7,0.3,0,0.3,1.1,0,0,2.225,0.3,0,0,4.15
2492,8,0.15,0,0.55,1.15,0,0,2.215,0.15,0,0,5
2493,6,0.1,0,0.8,0.7,0,0,2.635,0.1,0,0,6.7
2494,4,0.05,0,0.9,0.8,0,0,2.405,0.05,0,0,6.55
2495,1,0,0,0.55,1.3,0,0,2.98,0,0,0,5.35
2496,7,0,0,0.3,0.8,0.4,0,3.285,0,0,0,3.65
2497,6,0,0,0.55,0.8,0.3,0,3.015,0,0,0,4.7
2498,2,0,0,0.75,0.55,0.15,0,2.195,0,0,0,5.35
